Title,Artist,Position,ID,Year,Tonality,MIC,RIC,Unique Word Ratio
(Everything I Do) I Do It For You,Bryan Adams,1,1991_01_5,1991,0.81,0.7810231099690784,0.5350289689846564,0.31
I Wanna Sex You Up,Color Me Badd,2,1991_02_1,1991,0.58,0.533428504662922,0.14167084702262897,0.3
I Wanna Sex You Up,Color Me Badd,2,1991_02_2,1991,0.8,0.6504825144645531,0.2713211664938117,0.3
I Wanna Sex You Up,Color Me Badd,2,1991_02_3,1991,0.85,0.7607537092520253,0.2895108144737059,0.3
I Wanna Sex You Up,Color Me Badd,2,1991_02_4,1991,0.65,0.5257882209192142,0.18425948239958084,0.3
Gonna Make You Sweat (Everybody Dance Now),C&C Music Factory,3,1991_03_1,1991,0.57,0.6769698796944656,0.3720836250868344,0.36
Gonna Make You Sweat (Everybody Dance Now),C&C Music Factory,3,1991_03_2,1991,0.61,0.5462994522456925,0.4649736628488981,0.36
Gonna Make You Sweat (Everybody Dance Now),C&C Music Factory,3,1991_03_3,1991,0.74,0.49587535931974414,0.4275378381171959,0.36
Rush Rush,Paula Abdul,4,1991_04_1,1991,0.67,0.9789756984984305,0.21173950282636067,0.22
Rush Rush,Paula Abdul,4,1991_04_2,1991,0.62,0.6004811021610307,0.23116986396538866,0.22
Rush Rush,Paula Abdul,4,1991_04_3,1991,0.57,0.5397926630649422,0.2859876304760792,0.22
Rush Rush,Paula Abdul,4,1991_04_4,1991,0.86,0.6434220959213224,0.21668274859599304,0.22
One More Try,Timmy T,5,1991_05_1,1991,0.72,0.5718401291699502,0.36149811503860524,0.3
One More Try,Timmy T,5,1991_05_2,1991,0.67,0.6436336844093813,0.3683874375984351,0.3
One More Try,Timmy T,5,1991_05_3,1991,0.75,0.6165683153053358,0.3520181216218233,0.3
End of the Road,Boyz II Men,1,1992_01_1,1992,0.89,0.5708936713142236,0.44634215697833246,0.22
End of the Road,Boyz II Men,1,1992_01_2,1992,0.63,0.47407355521376243,0.19646824466561041,0.22
End of the Road,Boyz II Men,1,1992_01_3,1992,0.62,0.3830517543066385,0.32269694605434046,0.22
Save the Best for Last,Vanessa Williams,4,1992_04_1,1992,0.89,0.7575747588519655,0.23894943792886214,0.41
Save the Best for Last,Vanessa Williams,4,1992_04_2,1992,0.83,0.851512318614058,0.31777924196558366,0.41
Baby-Baby-Baby,TLC,5,1992_05_1,1992,0.81,0.44850506475584484,0.2018809122396989,0.19
Baby-Baby-Baby,TLC,5,1992_05_2,1992,0.8,0.6134827680339274,0.2621175449079607,0.19
Baby-Baby-Baby,TLC,5,1992_05_3,1992,0.8,0.6343820770397443,0.22468673179694668,0.19
Baby-Baby-Baby,TLC,5,1992_05_4,1992,0.73,0.515580352708437,0.24447593670033513,0.19
Baby-Baby-Baby,TLC,5,1992_05_5,1992,0.57,0.4386587547557287,0.25932728845518255,0.19
I Will Always Love You,Whitney Houston,1,1993_01_1,1993,0.77,0.6355741413383375,0.3876707911972776,0.39
I Will Always Love You,Whitney Houston,1,1993_01_2,1993,0.71,0.6324748202519808,0.4820285011278843,0.39
I Will Always Love You,Whitney Houston,1,1993_01_3,1993,0.87,0.7229105515374797,0.41031999028109,0.39
I Will Always Love You,Whitney Houston,1,1993_01_4,1993,0.75,0.851446303573045,0.4024331793579796,0.39
Can't Help Falling in Love,UB40,3,1993_03_1,1993,0.86,0.8010050155370582,0.5642112845590374,0.3
Can't Help Falling in Love,UB40,3,1993_03_2,1993,0.81,0.6016239742633803,0.5900326929998281,0.3
That's the Way Love Goes,Janet Jackson,4,1993_04_1,1993,0.65,0.6807122801693373,0.6409394317563039,0.18
That's the Way Love Goes,Janet Jackson,4,1993_04_2,1993,0.7,0.389834870678396,0.1900484904488533,0.18
That's the Way Love Goes,Janet Jackson,4,1993_04_3,1993,0.74,0.7979610556142578,0.43322063497714763,0.18
Freak Me,Silk,5,1993_05_1,1993,0.58,0.5148717900864362,0.367419432804817,0.16
The Sign,Ace of Base,1,1994_01_1,1994,0.72,0.7260927814172893,0.3039389920115001,0.29
The Sign,Ace of Base,1,1994_01_2,1994,0.76,0.6095707918656267,0.2845134373390969,0.29
The Sign,Ace of Base,1,1994_01_3,1994,0.65,0.2670072392795961,0.30293492406433364,0.29
I Swear,All-4-One,2,1994_02_1,1994,0.82,0.5594766146024852,0.2775455700807628,0.32
I Swear,All-4-One,2,1994_02_2,1994,0.86,0.5599735178287569,0.4184953650480336,0.32
I Swear,All-4-One,2,1994_02_3,1994,0.83,0.7352511983812856,0.28358612631931207,0.32
I'll Make Love to You,Boyz II Men,3,1994_03_1,1994,0.78,0.7901047161992646,0.3526655145761552,0.25
I'll Make Love to You,Boyz II Men,3,1994_03_2,1994,0.79,0.8480158791204044,0.2771987864445496,0.25
I'll Make Love to You,Boyz II Men,3,1994_03_3,1994,0.67,0.6032209213591639,0.1629475947309731,0.25
I'll Make Love to You,Boyz II Men,3,1994_03_4,1994,0.63,0.6283688052440107,0.32950850057033415,0.25
The Power of Love,Celine Dion,4,1994_04_1,1994,0.84,0.690687092594884,0.3969959665656086,0.43
The Power of Love,Celine Dion,4,1994_04_2,1994,0.84,0.7413327188096454,0.3529694356670092,0.43
The Power of Love,Celine Dion,4,1994_04_3,1994,0.65,0.7706182957041513,0.3634691766629352,0.43
Hero,Mariah Carey,5,1994_05_1,1994,0.65,0.6406005733601308,0.3165960452134703,0.35
Hero,Mariah Carey,5,1994_05_2,1994,0.78,0.7054036250192084,0.21928694496725845,0.35
Hero,Mariah Carey,5,1994_05_3,1994,0.82,0.8184599844599459,0.39209451360943404,0.35
Gangsta's Paradise,Coolio feat. L.V.,1,1995_01_1,1995,0.82,0.3136171731683688,0.1462479953663786,0.4
Gangsta's Paradise,Coolio feat. L.V.,1,1995_01_2,1995,0.78,0.5189715474925056,0.3620803422701296,0.4
Waterfalls,TLC,2,1995_02_1,1995,0.76,0.533100503507212,0.12775688814438937,0.38
Waterfalls,TLC,2,1995_02_2,1995,0.76,0.4998201302855406,0.1162540610100283,0.38
Waterfalls,TLC,2,1995_02_3,1995,0.71,0.561557524274718,0.14104095077912063,0.38
Creep,TLC,3,1995_03_1,1995,0.81,0.47681271851594587,0.18732816222392254,0.25
Creep,TLC,3,1995_03_2,1995,0.78,0.4990341187606971,0.26572198456849894,0.25
Kiss from a Rose,Seal,4,1995_04_1,1995,0.79,0.6581732135618166,0.2896958341310407,0.21
Kiss from a Rose,Seal,4,1995_04_1,1995,0.79,0.6581732135618166,0.2896958341310407,0.6
Kiss from a Rose,Seal,4,1995_04_2,1995,0.67,0.7012172361669975,0.28631052831778464,0.21
Kiss from a Rose,Seal,4,1995_04_2,1995,0.67,0.7012172361669975,0.28631052831778464,0.6
Kiss from a Rose,Seal,4,1995_04_3,1995,0.75,0.5501261087597517,0.2627156422716641,0.21
Kiss from a Rose,Seal,4,1995_04_3,1995,0.75,0.5501261087597517,0.2627156422716641,0.6
Kiss from a Rose,Seal,4,1995_04_4,1995,0.82,0.5079428166369517,0.4405670700976382,0.21
Kiss from a Rose,Seal,4,1995_04_4,1995,0.82,0.5079428166369517,0.4405670700976382,0.6
On Bended Knee,Boyz II Men,5,1995_05_1,1995,0.79,0.6667878396025813,0.3412071472580744,0.29
On Bended Knee,Boyz II Men,5,1995_05_2,1995,0.87,0.6426977386157708,0.26622157867411556,0.29
On Bended Knee,Boyz II Men,5,1995_05_3,1995,0.78,0.6156155112131209,0.3635392367755375,0.29
On Bended Knee,Boyz II Men,5,1995_05_4,1995,0.58,0.4200736771111384,0.28023587254314963,0.29
Macarena (Bayside Boys Remix),Los del Rio,1,1996_01_1,1996,0.75,0.4330559851900538,0.24853225749292102,0.19
Macarena (Bayside Boys Remix),Los del Rio,1,1996_01_2,1996,0.82,0.25136676218485293,0.14591913340297707,0.19
One Sweet Day,Mariah Carey and Boyz II Men,2,1996_02_1,1996,0.61,0.6652289344718926,0.40037460487180876,0.34
One Sweet Day,Mariah Carey and Boyz II Men,2,1996_02_2,1996,0.66,0.5528310591110341,0.29641018958263543,0.34
One Sweet Day,Mariah Carey and Boyz II Men,2,1996_02_3,1996,0.71,0.8305363938705239,0.3461393586698758,0.34
Because You Loved Me,Celine Dion,3,1996_03_1,1996,0.83,0.529672224011597,0.24828056276502755,0.26
Because You Loved Me,Celine Dion,3,1996_03_2,1996,0.78,0.6554464059211762,0.252914861169256,0.26
Because You Loved Me,Celine Dion,3,1996_03_3,1996,0.83,0.6037105920030691,0.35446194613106813,0.26
Nobody Knows,The Tony Rich Project,4,1996_04_1,1996,0.7,0.6144377702639204,0.2780653718616103,0.43
Nobody Knows,The Tony Rich Project,4,1996_04_2,1996,0.66,0.5334527019053986,0.31489295875733936,0.43
Nobody Knows,The Tony Rich Project,4,1996_04_3,1996,0.71,0.6022737898805699,0.3358157424372563,0.43
Nobody Knows,The Tony Rich Project,4,1996_04_4,1996,0.59,0.6184298011919459,0.35638413712675776,0.43
Always Be My Baby,Mariah Carey,5,1996_05_1,1996,0.73,0.5656555267159484,0.3813688393744152,0.24
Always Be My Baby,Mariah Carey,5,1996_05_2,1996,0.81,0.6593654551295854,0.24685529887213212,0.24
Always Be My Baby,Mariah Carey,5,1996_05_3,1996,0.73,0.4117641845024245,0.21025623894901008,0.24
Always Be My Baby,Mariah Carey,5,1996_05_4,1996,0.77,0.6808935024476068,0.2382568817728903,0.24
Something About The Way You Look Tonight,Elton John,1a,1997_01a_1,1997,0.85,0.8064505118900942,0.30316078403411834,0.27
Something About The Way You Look Tonight,Elton John,1a,1997_01a_2,1997,0.83,0.6039625801362593,0.3521928542682719,0.27
Candle in the Wind,Elton John,1b,1997_01b_1,1997,0.79,0.6253174886504208,0.26562560612035296,0.33
Candle in the Wind,Elton John,1b,1997_01b_2,1997,0.78,0.7049318231082091,0.2769414353260549,0.33
Foolish Games,Jewel,2a,1997_02a_1,1997,0.56,0.6382273999979997,0.3253640367998559,0.5
Foolish Games,Jewel,2a,1997_02a_2,1997,0.57,0.5981911389499509,0.2544660310415448,0.5
Foolish Games,Jewel,2a,1997_02a_3,1997,0.86,0.8720724585060987,0.40884392144981513,0.5
You Were Meant for Me,Jewel,2b,1997_02b_1,1997,0.77,0.5586369436981717,0.32962359199982155,0.47
You Were Meant for Me,Jewel,2b,1997_02b_2,1997,0.65,0.5306895363568319,0.4293946875437381,0.47
You Were Meant for Me,Jewel,2b,1997_02b_3,1997,0.77,0.6097281359859359,0.3618554201474913,0.47
I'll Be Missing You,Diddy feat. Faith Evans and 112,3,1997_03_1,1997,0.73,0.4384264789548711,0.235797245746913,0.3
I'll Be Missing You,Diddy feat. Faith Evans and 112,3,1997_03_2,1997,0.79,0.8044725424281629,0.4571565017302635,0.3
Un-Break My Heart,Toni Braxton,4,1997_04_1,1997,0.85,0.5410643034964859,0.23284991455098805,0.23
Un-Break My Heart,Toni Braxton,4,1997_04_2,1997,0.47,0.6951460328046607,0.4321863800749591,0.23
Un-Break My Heart,Toni Braxton,4,1997_04_3,1997,0.68,0.7991712190956851,0.25763991093875255,0.23
Too Close,Next,1,1998_01_1,1998,0.86,0.6773347882925466,0.28129923001459745,0.2
Too Close,Next,1,1998_01_2,1998,0.79,0.7128275517340322,0.3848040708943511,0.2
Too Close,Next,1,1998_01_3,1998,0.83,0.7100424048076847,0.2469401447311507,0.2
Too Close,Next,1,1998_01_4,1998,0.76,0.4319744127686448,0.1585703250602828,0.2
The Boy Is Mine,Brandy and Monica,2,1998_02_1,1998,0.93,0.6364300678260584,0.1996025298286095,0.23
The Boy Is Mine,Brandy and Monica,2,1998_02_2,1998,0.65,0.5747243341116526,0.2855710358429119,0.23
You're Still the One,Shania Twain,3,1998_03_1,1998,0.85,0.6643668744706941,0.3439568857833592,0.3
You're Still the One,Shania Twain,3,1998_03_2,1998,0.56,0.45487860069725705,0.2448237754145879,0.3
Truly Madly Deeply,Savage Garden,4,1998_04_1,1998,0.7,0.25697373302999077,0.04529009822037994,0.34
Truly Madly Deeply,Savage Garden,4,1998_04_2,1998,0.72,0.6822369368952899,0.18561036329068384,0.34
Truly Madly Deeply,Savage Garden,4,1998_04_3,1998,0.57,0.4154873689986553,0.2670154076680282,0.34
Truly Madly Deeply,Savage Garden,4,1998_04_4,1998,0.72,0.45252180700695627,0.2680188015375582,0.34
How Do I Live,LeAnn Rimes,5,1998_05_1,1998,0.75,0.6534411015523592,0.2637975075703901,0.21
How Do I Live,LeAnn Rimes,5,1998_05_2,1998,0.64,0.7926994760309615,0.3116273749938556,0.21
How Do I Live,LeAnn Rimes,5,1998_05_3,1998,0.84,0.7009911116065352,0.3270144426233146,0.21
Believe,Cher,1,1999_01_1,1999,0.8,0.5811909718241175,0.2889006276741319,0.23
Believe,Cher,1,1999_01_2,1999,0.71,0.3758623547112029,0.2369673419467013,0.23
Believe,Cher,1,1999_01_3,1999,0.63,0.535726249990813,0.3510016858154148,0.23
No Scrubs,TLC,2,1999_02_1,1999,0.7,0.6293069314484817,0.3288489888724085,0.16
No Scrubs,TLC,2,1999_02_2,1999,0.73,0.5161815433907452,0.18628687346813658,0.16
No Scrubs,TLC,2,1999_02_3,1999,0.67,0.37418648737841875,0.18049760164935427,0.16
No Scrubs,TLC,2,1999_02_4,1999,0.87,0.5234190715673703,0.2562894696634994,0.16
Angel of Mine,Monica,3,1999_03_1,1999,0.79,0.6566165420227412,0.3001672492123755,0.32
Angel of Mine,Monica,3,1999_03_2,1999,0.79,0.7763688368546501,0.3771780400933641,0.32
Angel of Mine,Monica,3,1999_03_3,1999,0.72,0.6287064852967112,0.2544549234144056,0.32
Angel of Mine,Monica,3,1999_03_4,1999,0.87,0.557637482358925,0.32048428621280173,0.32
Heartbreak Hotel,Whitney Houston feat. Faith Evans and Kelly Price,4,1999_04_1,1999,0.74,0.5917513397906797,0.2785973949630832,0.2
Heartbreak Hotel,Whitney Houston feat. Faith Evans and Kelly Price,4,1999_04_2,1999,0.64,0.5137579546750585,0.27270576592059714,0.2
Heartbreak Hotel,Whitney Houston feat. Faith Evans and Kelly Price,4,1999_04_3,1999,0.61,0.3619924598697951,0.16044757266225745,0.2
...Baby One More Time,Britney Spears,5,1999_05_1,1999,0.79,0.5451103128884975,0.23556401488471276,0.24
...Baby One More Time,Britney Spears,5,1999_05_2,1999,0.7,0.7624231417137334,0.2528763068592253,0.24
...Baby One More Time,Britney Spears,5,1999_05_3,1999,0.94,0.5637625046429898,0.20076310101831796,0.24
...Baby One More Time,Britney Spears,5,1999_05_4,1999,0.83,0.5154151023828938,0.22833971970116865,0.24
Breathe,Faith Hill,1,2000_01_1,2000,0.83,0.6143665080553081,0.4290180979529059,0.37
Breathe,Faith Hill,1,2000_01_2,2000,0.79,0.42637081003784433,0.28886267417242933,0.37
Smooth,Santana feat. Rob Thomas,2,2000_02_1,2000,0.62,0.5369718495804533,0.3705105623452237,0.32
Smooth,Santana feat. Rob Thomas,2,2000_02_2,2000,0.77,0.7765263936979702,0.310227857935899,0.32
Smooth,Santana feat. Rob Thomas,2,2000_02_3,2000,0.81,0.6765724953834054,0.13727486437059724,0.32
Maria Maria,Santana feat. The Product G&B,3,2000_03_1,2000,0.76,0.5696185918606723,0.29751743536975855,0.37
Maria Maria,Santana feat. The Product G&B,3,2000_03_2,2000,0.66,0.4951318923970573,0.3121948604405488,0.37
Maria Maria,Santana feat. The Product G&B,3,2000_03_3,2000,0.71,0.49501303341478226,0.21584212982179604,0.37
Maria Maria,Santana feat. The Product G&B,3,2000_03_4,2000,0.62,0.632944140394521,0.3626673320066938,0.37
I Wanna Know,Joe,4,2000_04_1,2000,0.78,0.38668180157798143,0.33633806468230953,0.24
I Wanna Know,Joe,4,2000_04_2,2000,0.83,0.6870986326721491,0.30279070075786374,0.24
I Wanna Know,Joe,4,2000_04_3,2000,0.65,0.2266923110874215,0.1449477435673152,0.24
I Wanna Know,Joe,4,2000_04_4,2000,0.84,0.7396394436438122,0.2805431786760475,0.24
I Wanna Know,Joe,4,2000_04_5,2000,0.83,0.2849376264046663,0.13495049814161486,0.24
Everything You Want,Vertical Horizon,5,2000_05_1,2000,0.59,0.6109663079971163,0.3988696532791996,0.32
Everything You Want,Vertical Horizon,5,2000_05_2,2000,0.72,0.49536198778705426,0.1348479504177095,0.32
Everything You Want,Vertical Horizon,5,2000_05_3,2000,0.73,0.5482291158572585,0.22625170560692034,0.32
Hanging By A Moment,Lifehouse,1,2001_01_1,2001,0.69,0.8016685872422784,0.3830679839417591,0.28
Hanging By A Moment,Lifehouse,1,2001_01_2,2001,0.56,0.41910979369544515,0.18779929853019306,0.28
Hanging By A Moment,Lifehouse,1,2001_01_3,2001,0.73,0.43827555197872053,0.36341932422556367,0.28
Fallin',Alicia Keys,2,2001_02_1,2001,0.89,0.7272267014262683,0.3533847114526271,0.27
Fallin',Alicia Keys,2,2001_02_2,2001,0.9,0.7860057919583205,0.2549034048505478,0.27
Fallin',Alicia Keys,2,2001_02_3,2001,0.83,0.6225246127880147,0.26033244078811185,0.27
Fallin',Alicia Keys,2,2001_02_4,2001,0.86,0.5546630474068156,0.169861228047299,0.27
All For You,Janet Jackson,3,2001_03_1,2001,0.89,0.35655095207321136,0.18395617677091658,0.18
All For You,Janet Jackson,3,2001_03_2,2001,0.79,0.4523511676984731,0.18538347755058288,0.18
All For You,Janet Jackson,3,2001_03_3,2001,0.85,0.5914107347965809,0.18983735761003814,0.18
All For You,Janet Jackson,3,2001_03_4,2001,0.75,0.3558247688951507,0.24639839146553472,0.18
Drops of Jupiter (Tell Me),Train,4,2001_04_1,2001,0.44,0.4476119826489073,0.2586204301302294,0.36
Drops of Jupiter (Tell Me),Train,4,2001_04_2,2001,0.69,0.47727698648697986,0.2638344499556381,0.36
Drops of Jupiter (Tell Me),Train,4,2001_04_3,2001,0.46,0.5189386108796694,0.4873971778092657,0.36
Drops of Jupiter (Tell Me),Train,4,2001_04_4,2001,0.48,0.4467310257535843,0.31237901552004554,0.36
I'm Real (Murder Remix),Jennifer Lopez feat. Ja Rule,5,2001_05_1,2001,0.65,0.41951870050292295,0.38178846735694644,0.34
I'm Real (Murder Remix),Jennifer Lopez feat. Ja Rule,5,2001_05_2,2001,0.66,0.5802366963977446,0.2058957332960602,0.34
I'm Real (Murder Remix),Jennifer Lopez feat. Ja Rule,5,2001_05_3,2001,0.8,0.394919092451452,0.22580558344250562,0.34
I'm Real (Murder Remix),Jennifer Lopez feat. Ja Rule,5,2001_05_4,2001,0.84,0.5299294770393039,0.2552309919279848,0.34
I'm Real (Murder Remix),Jennifer Lopez feat. Ja Rule,5,2001_05_5,2001,0.76,0.37289632231801934,0.28330289648112367,0.34
I'm Real (Murder Remix),Jennifer Lopez feat. Ja Rule,5,2001_05_6,2001,0.63,0.26433621824853354,0.1460602500907748,0.34
How You Remind Me,Nickelback,1,2002_01_1,2002,0.64,0.38662404728055383,0.2041299283120192,0.23
How You Remind Me,Nickelback,1,2002_01_2,2002,0.62,0.52761260436736,0.17271200494873806,0.23
How You Remind Me,Nickelback,1,2002_01_3,2002,0.72,0.5895105687758435,0.1918180321676179,0.23
How You Remind Me,Nickelback,1,2002_01_4,2002,0.56,0.49125662867503417,0.3339987661682943,0.23
How You Remind Me,Nickelback,1,2002_01_5,2002,0.6,0.6414827711396833,0.24354066863366822,0.23
Foolish,Ashanti,2,2002_02_1,2002,0.67,0.4735247298459421,0.19353876187318886,0.25
Foolish,Ashanti,2,2002_02_2,2002,0.81,0.6209814846139591,0.24361314663344472,0.25
Foolish,Ashanti,2,2002_02_3,2002,0.86,0.7076222905678407,0.28113214668393605,0.25
Foolish,Ashanti,2,2002_02_4,2002,0.82,0.22380628027320992,0.09136002220446904,0.25
Foolish,Ashanti,2,2002_02_5,2002,0.68,0.4757995365425036,0.1486338052373066,0.25
Hot in Herre,Nelly,3,2002_03_1,2002,0.66,0.3403488685030833,0.24560947151527862,0.27
Hot in Herre,Nelly,3,2002_03_2,2002,0.65,0.3955863868093609,0.18586456382892136,0.27
Hot in Herre,Nelly,3,2002_03_3,2002,0.67,0.2537479835675587,0.25688325879187446,0.27
Hot in Herre,Nelly,3,2002_03_4,2002,0.66,0.34919163997291286,0.2325984689387428,0.27
Dilemma,Nelly feat. Kelly Rowland,4,2002_04_1,2002,0.67,0.46570107886693923,0.23037166812070095,0.23
Dilemma,Nelly feat. Kelly Rowland,4,2002_04_2,2002,0.87,0.3218550313032014,0.1476510733127189,0.23
Dilemma,Nelly feat. Kelly Rowland,4,2002_04_3,2002,0.76,0.7367182780789863,0.34080929491397166,0.23
Dilemma,Nelly feat. Kelly Rowland,4,2002_04_4,2002,0.83,0.24837724162589545,0.18792776893537716,0.23
Wherever You Will Go,The Calling,5,2002_05_1,2002,0.66,0.4987560897856036,0.2619378885639939,0.37
Wherever You Will Go,The Calling,5,2002_05_2,2002,0.73,0.6193951027610443,0.28995673148405743,0.37
Wherever You Will Go,The Calling,5,2002_05_3,2002,0.71,0.7319702472975553,0.28554791204921043,0.37
In da Club,50 Cent,1,2003_01_1,2003,0.67,0.14909389942207163,0.11441700895059044,0.33
In da Club,50 Cent,1,2003_01_2,2003,0.82,0.4465644990899763,0.1912660505065623,0.33
Ignition,R. Kelly,2,2003_02_1,2003,0.81,0.4463290856247097,0.1933423415114816,0.31
Ignition,R. Kelly,2,2003_02_2,2003,0.76,0.2670211903637199,0.14529706232159584,0.31
Ignition,R. Kelly,2,2003_02_3,2003,0.64,0.4091505986842734,0.2531583497346192,0.31
Get Busy,Sean Paul,3,2003_03_1,2003,0.61,0.3156811181804916,0.1835246645065781,0.18
Get Busy,Sean Paul,3,2003_03_2,2003,0.92,0.339061025668885,0.18834489110756433,0.18
Get Busy,Sean Paul,3,2003_03_3,2003,0.52,0.25371354016672937,0.20140684516109617,0.18
Crazy in Love,Beyonce featuring Jay-Z,4,2003_04_1,2003,0.7,0.30965453346966654,0.17282816611012666,0.25
Crazy in Love,Beyonce featuring Jay-Z,4,2003_04_2,2003,0.54,0.39163487961488963,0.19210759247404396,0.25
Crazy in Love,Beyonce featuring Jay-Z,4,2003_04_3,2003,0.63,0.25629036035785013,0.17767702635679897,0.25
Crazy in Love,Beyonce featuring Jay-Z,4,2003_04_4,2003,0.65,0.5087213474025827,0.27049200703943377,0.25
When I'm Gone,3 Doors Down,5,2003_05_1,2003,0.7,0.4945957595022136,0.2598121554298296,0.22
When I'm Gone,3 Doors Down,5,2003_05_2,2003,0.47,0.25719320999636625,0.16532118328127562,0.22
When I'm Gone,3 Doors Down,5,2003_05_3,2003,0.63,0.504979195104557,0.23646556441569716,0.22
Yeah!,Usher feat. Lil John & Ludacris,1,2004_01_1,2004,0.79,0.18241266914718948,0.2388116769753848,0.3
Yeah!,Usher feat. Lil John & Ludacris,1,2004_01_2,2004,0.7,0.42971814842785655,0.20444041433289753,0.3
Yeah!,Usher feat. Lil John & Ludacris,1,2004_01_3,2004,0.75,0.44142546568780844,0.2545222872164623,0.3
Yeah!,Usher feat. Lil John & Ludacris,1,2004_01_4,2004,0.81,0.45452236056186573,0.22980677640752187,0.3
Burn,Usher,2,2004_02_1,2004,0.92,0.5475208900466914,0.20913612707134824,0.26
Burn,Usher,2,2004_02_2,2004,0.83,0.5987661469750152,0.19895060883102428,0.26
Burn,Usher,2,2004_02_3,2004,0.86,0.4990601418756829,0.27765554731253045,0.26
Burn,Usher,2,2004_02_4,2004,0.8,0.47926736479120685,0.2847828485857388,0.26
If I Ain't Got You,Alicia Keys,3,2004_03_1,2004,0.78,0.5993070484106838,0.6361712117103534,0.35
If I Ain't Got You,Alicia Keys,3,2004_03_2,2004,0.48,0.4697491091275533,0.46240492882285283,0.35
If I Ain't Got You,Alicia Keys,3,2004_03_3,2004,0.68,0.5437449147899512,0.3370890457847247,0.35
This Love,Maroon 5,4,2004_04_1,2004,0.47,0.405465119341704,0.36394136804724525,0.34
This Love,Maroon 5,4,2004_04_1,2004,0.47,0.405465119341704,0.36394136804724525,0.79
This Love,Maroon 5,4,2004_04_2,2004,0.7,0.5608761015635095,0.24177990457803872,0.34
This Love,Maroon 5,4,2004_04_2,2004,0.7,0.5608761015635095,0.24177990457803872,0.79
This Love,Maroon 5,4,2004_04_3,2004,0.58,0.870012590685016,0.47359984901598795,0.34
This Love,Maroon 5,4,2004_04_3,2004,0.58,0.870012590685016,0.47359984901598795,0.79
This Love,Maroon 5,4,2004_04_4,2004,0.59,0.531351973539328,0.3404356214416101,0.34
This Love,Maroon 5,4,2004_04_4,2004,0.59,0.531351973539328,0.3404356214416101,0.79
The Way You Move,OutKast feat. Sleepy Brown,5,2004_05_1,2004,0.66,0.2855881156447234,0.16192827211381736,0.36
The Way You Move,OutKast feat. Sleepy Brown,5,2004_05_2,2004,0.59,0.6050276842512501,0.2623980637817418,0.36
We Belong Together,Mariah Carey,1,2005_01_1,2005,0.6,0.25515186680413915,0.11328816337137856,0.33
We Belong Together,Mariah Carey,1,2005_01_2,2005,0.64,0.5132659618049523,0.13597656153513482,0.33
We Belong Together,Mariah Carey,1,2005_01_3,2005,0.86,0.5532050970716611,0.20560583595081586,0.33
We Belong Together,Mariah Carey,1,2005_01_4,2005,0.77,0.5420825908221869,0.17944829723123962,0.33
We Belong Together,Mariah Carey,1,2005_01_5,2005,0.62,0.4647717806674158,0.1383703724145298,0.33
Hollaback Girl,Gwen Stefani,2,2005_02_1,2005,0.69,0.3183585386287952,0.18931428801804026,0.2
Let Me Love You,Mario,3,2005_03_1,2005,0.76,0.6610523840589304,0.2838375133161106,0.27
Let Me Love You,Mario,3,2005_03_2,2005,0.82,0.5035193479892232,0.22489782067417685,0.27
Let Me Love You,Mario,3,2005_03_3,2005,0.65,0.4655006583369464,0.25506084594023615,0.27
Let Me Love You,Mario,3,2005_03_4,2005,0.7,0.775736127712911,0.40128803868460045,0.27
Since U Been Gone,Kelly Clarkson,4,2005_04_1,2005,0.84,0.7803945134722144,0.2824426708400239,0.29
Since U Been Gone,Kelly Clarkson,4,2005_04_2,2005,0.81,0.6735665065180299,0.31595082103066424,0.29
Since U Been Gone,Kelly Clarkson,4,2005_04_3,2005,0.49,0.6379075532243698,0.32726377807948065,0.29
Since U Been Gone,Kelly Clarkson,4,2005_04_4,2005,0.77,0.5521794708020881,0.31006420360886633,0.29
"1, 2 Step",Ciara feat. Missy Elliot,5,2005_05_1,2005,0.5,0.24245666388211062,0.08190354823565336,0.33
"1, 2 Step",Ciara feat. Missy Elliot,5,2005_05_2,2005,0.67,0.5712140498953805,0.18734820870667518,0.33
"1, 2 Step",Ciara feat. Missy Elliot,5,2005_05_3,2005,0.66,0.32873224215339525,0.1579539689849494,0.33
Bad Day,Daniel Powter,1,2006_01_1,2006,0.81,0.4275583894262936,0.231011485028554,0.3
Bad Day,Daniel Powter,1,2006_01_2,2006,0.8,0.3917503173020746,0.2421655649092392,0.3
Bad Day,Daniel Powter,1,2006_01_3,2006,0.8,0.9077624161785804,0.36690263506561005,0.3
Bad Day,Daniel Powter,1,2006_01_4,2006,0.81,0.5075373665783992,0.2751373691092165,0.3
Temperature,Sean Paul,2,2006_02_1,2006,0.78,0.3451642970250974,0.189440003497232,0.22
Temperature,Sean Paul,2,2006_02_2,2006,0.72,0.19502779958257574,0.25438736911214727,0.22
Promiscuous,Nelly Furtado feat. Timbaland,3,2006_03_1,2006,0.86,0.5540518587430007,0.15031433940034078,0.36
You're Beautiful,James Blunt,4,2006_04_1,2006,0.73,0.4290742004203811,0.33650662805299875,0.43
You're Beautiful,James Blunt,4,2006_04_1,2006,0.73,0.4290742004203811,0.33650662805299875,1.0
You're Beautiful,James Blunt,4,2006_04_2,2006,0.85,0.5572444588695857,0.38552807423744795,0.43
You're Beautiful,James Blunt,4,2006_04_2,2006,0.85,0.5572444588695857,0.38552807423744795,1.0
